"YahooSymbol","PriceDate","Close"
"TRI.TO","04-06-15",49.72
"TRI.TO","05-06-15",49.08
"TRI.TO","08-06-15",48.2
"TRI.TO","09-06-15",47.92
"TRI.TO","10-06-15",48.11
"TRI.TO","11-06-15",48.32
"TRI.TO","12-06-15",47.93
"TRI.TO","15-06-15",47.93
"TRI.TO","16-06-15",48
"TRI.TO","17-06-15",48.01
"TRI.TO","18-06-15",48.12
"TRI.TO","19-06-15",48.01
"TRI.TO","22-06-15",48.36
"TRI.TO","23-06-15",48.52
"TRI.TO","24-06-15",48.14
"TRI.TO","25-06-15",47.9
"TRI.TO","26-06-15",48.22
"TRI.TO","29-06-15",47.3
"TRI.TO","30-06-15",47.56
"TRI.TO","01-07-15",47.56
"TRI.TO","02-07-15",48.11
"TRI.TO","03-07-15",48.22
"TRI.TO","06-07-15",48.24
"TRI.TO","07-07-15",48.86
"TRI.TO","08-07-15",47.98
"TRI.TO","09-07-15",47.66
"TRI.TO","10-07-15",48.54
"TRI.TO","13-07-15",49.03
"TRI.TO","14-07-15",49.07
"TRI.TO","15-07-15",49.48
"TRI.TO","16-07-15",50.2
"TRI.TO","17-07-15",50
"TRI.TO","20-07-15",49.99
"TRI.TO","21-07-15",49.29
"TRI.TO","22-07-15",49.3
"TRI.TO","23-07-15",49.1
"TRI.TO","24-07-15",49.04
"TRI.TO","27-07-15",48.66
"TRI.TO","28-07-15",48.67
"TRI.TO","29-07-15",50.74
"TRI.TO","30-07-15",53.08
"TRI.TO","31-07-15",52.95
"TRI.TO","03-08-15",52.95
"TRI.TO","04-08-15",53.61
"TRI.TO","05-08-15",54.32
"TRI.TO","06-08-15",53.56
"TRI.TO","07-08-15",53.38
"TRI.TO","10-08-15",53.05
"TRI.TO","11-08-15",52.94
"TRI.TO","12-08-15",53.39
"TRI.TO","13-08-15",53.6
"TRI.TO","14-08-15",53.87
"TRI.TO","17-08-15",53.94
"TRI.TO","18-08-15",53.29
"TRI.TO","19-08-15",53.32
"TRI.TO","20-08-15",51.9
"TRI.TO","21-08-15",51.09
"TRI.TO","24-08-15",49.52
"TRI.TO","25-08-15",49.43
"TRI.TO","26-08-15",50.85
"TRI.TO","27-08-15",51.4
"TRI.TO","28-08-15",51.64
"TRI.TO","31-08-15",51.18
"TRI.TO","01-09-15",50.05
"TRI.TO","02-09-15",51.2
"TRI.TO","03-09-15",51.74
"TRI.TO","04-09-15",51.6
"TRI.TO","08-09-15",52.13
"TRI.TO","09-09-15",52.28
"TRI.TO","10-09-15",52.59
"TRI.TO","11-09-15",52.83
"TRI.TO","14-09-15",52.72
"TRI.TO","15-09-15",52.74
"TRI.TO","16-09-15",53.09
"TRI.TO","17-09-15",52.74
"TRI.TO","18-09-15",52.75
"TRI.TO","21-09-15",53.72
"TRI.TO","22-09-15",52.5
"TRI.TO","23-09-15",53.18
"TRI.TO","24-09-15",53.11
"TRI.TO","25-09-15",53.1
"TRI.TO","28-09-15",52.27
"TRI.TO","29-09-15",52.69
"TRI.TO","30-09-15",53.64
"TRI.TO","01-10-15",53.43
"TRI.TO","02-10-15",53.48
"TRI.TO","05-10-15",53.42
"TRI.TO","06-10-15",53.45
"TRI.TO","07-10-15",53.63
"TRI.TO","08-10-15",53.74
"TRI.TO","09-10-15",53.59
"TRI.TO","12-10-15",53.59
"TRI.TO","13-10-15",54.03
"TRI.TO","14-10-15",53.45
"TRI.TO","15-10-15",53.55
"TRI.TO","16-10-15",53.58
"TRI.TO","19-10-15",54.07
"TRI.TO","20-10-15",54.66
"TRI.TO","21-10-15",54.6
"TRI.TO","22-10-15",55.34
"TRI.TO","23-10-15",54.6
"TRI.TO","26-10-15",54
"TRI.TO","27-10-15",53.72
"TRI.TO","28-10-15",53.93
"TRI.TO","29-10-15",54.53
"TRI.TO","30-10-15",53.68
"TRI.TO","02-11-15",54.15
"TRI.TO","03-11-15",54.02
"TRI.TO","04-11-15",53.54
"TRI.TO","05-11-15",53.49
"TRI.TO","06-11-15",53.35
"TRI.TO","09-11-15",52.91
"TRI.TO","10-11-15",52.95
"TRI.TO","11-11-15",54.01
"TRI.TO","12-11-15",52.98
"TRI.TO","13-11-15",51.93
"TRI.TO","16-11-15",52.6
"TRI.TO","17-11-15",52.48
"TRI.TO","18-11-15",53.05
"TRI.TO","19-11-15",52.93
"TRI.TO","20-11-15",53.02
"TRI.TO","23-11-15",52.82
"TRI.TO","24-11-15",52.92
"TRI.TO","25-11-15",53.2
"TRI.TO","26-11-15",53.43
"TRI.TO","27-11-15",53.47
"TRI.TO","30-11-15",54.01
"TRI.TO","01-12-15",54.85
"TRI.TO","02-12-15",54.83
"TRI.TO","03-12-15",54.05
"TRI.TO","04-12-15",54.15
"TRI.TO","07-12-15",53.51
"TRI.TO","08-12-15",53.4
"TRI.TO","09-12-15",52.67
"TRI.TO","10-12-15",52.67
"TRI.TO","11-12-15",52.4
"TRI.TO","14-12-15",52.82
"TRI.TO","15-12-15",53.19
"TRI.TO","16-12-15",53.39
"TRI.TO","17-12-15",52.81
"TRI.TO","18-12-15",52.44
"TRI.TO","21-12-15",52.21
"TRI.TO","22-12-15",52.5
"TRI.TO","23-12-15",52.83
"TRI.TO","24-12-15",52.81
"TRI.TO","28-12-15",53.42
"TRI.TO","29-12-15",53.42
"TRI.TO","30-12-15",53.28
"TRI.TO","31-12-15",52.41
"TRP.TO","02-01-15",58.02
"TRP.TO","05-01-15",55.83
"TRP.TO","06-01-15",54.21
"TRP.TO","07-01-15",53.9
"TRP.TO","08-01-15",54.93
"TRP.TO","09-01-15",55.34
"TRP.TO","12-01-15",53.51
"TRP.TO","13-01-15",52.5
"TRP.TO","14-01-15",52.59
"TRP.TO","15-01-15",51.9
"TRP.TO","16-01-15",53.07
"TRP.TO","19-01-15",53.18
"TRP.TO","20-01-15",52.96
"TRP.TO","21-01-15",54
"TRP.TO","22-01-15",55.36
"TRP.TO","23-01-15",55.67
"TRP.TO","26-01-15",55.4
"TRP.TO","27-01-15",55.99
"TRP.TO","28-01-15",55.32
"TRP.TO","29-01-15",55.98
"TRP.TO","30-01-15",56.54
"TRP.TO","02-02-15",57.42
"TRP.TO","03-02-15",58.67
"TRP.TO","04-02-15",58.56
"TRP.TO","05-02-15",58.71
"TRP.TO","06-02-15",57.84
"TRP.TO","09-02-15",57.48
"TRP.TO","10-02-15",58.04
"TRP.TO","11-02-15",58.33
"TRP.TO","12-02-15",58.5
"TRP.TO","13-02-15",57.23
"TRP.TO","17-02-15",57
"TRP.TO","18-02-15",56.58
"TRP.TO","19-02-15",56.16
"TRP.TO","20-02-15",55.56
"TRP.TO","23-02-15",55.12
"TRP.TO","24-02-15",54.95
"TRP.TO","25-02-15",54.49
"TRP.TO","26-02-15",54.17
"TRP.TO","27-02-15",54.79
"TRP.TO","02-03-15",55.22
"TRP.TO","03-03-15",55.12
"TRP.TO","04-03-15",55.25
"TRP.TO","05-03-15",55.61
"TRP.TO","06-03-15",54.85
"TRP.TO","09-03-15",54.6
"TRP.TO","10-03-15",53.6
"TRP.TO","11-03-15",53.53
"TRP.TO","12-03-15",53.56
"TRP.TO","13-03-15",53.48
"TRP.TO","16-03-15",54.37
"TRP.TO","17-03-15",55.5
"TRP.TO","18-03-15",55.74
"TRP.TO","19-03-15",55.42
"TRP.TO","20-03-15",55.52
"TRP.TO","23-03-15",55.33
"TRP.TO","24-03-15",55.84
"TRP.TO","25-03-15",55.87
"TRP.TO","26-03-15",55.08
"TRP.TO","27-03-15",54.15
"TRP.TO","30-03-15",54.75
"TRP.TO","31-03-15",54.16
"TRP.TO","01-04-15",53.76
"TRP.TO","02-04-15",54.44
"TRP.TO","06-04-15",53.98
"TRP.TO","07-04-15",54.6
"TRP.TO","08-04-15",54.68
"TRP.TO","09-04-15",55.22
"TRP.TO","10-04-15",55.47
"TRP.TO","13-04-15",55.19
"TRP.TO","14-04-15",55.37
"TRP.TO","15-04-15",56.16
"TRP.TO","16-04-15",55.87
"TRP.TO","17-04-15",56.42
"TRP.TO","20-04-15",56.5
"TRP.TO","21-04-15",56.4
"TRP.TO","22-04-15",57.08
"TRP.TO","23-04-15",57.15
"TRP.TO","24-04-15",57.35
"TRP.TO","27-04-15",58.07
"TRP.TO","28-04-15",57.04
"TRP.TO","29-04-15",56.04
"TRP.TO","30-04-15",56
"TRP.TO","01-05-15",56.25
"TRP.TO","04-05-15",56.57
"TRP.TO","05-05-15",55.34
"TRP.TO","06-05-15",54
"TRP.TO","07-05-15",53.79
"TRP.TO","08-05-15",54.15
"TRP.TO","11-05-15",53.91
"TRP.TO","12-05-15",53.85
"TRP.TO","13-05-15",53.49
"TRP.TO","14-05-15",53.61
"TRP.TO","15-05-15",54.59
"TRP.TO","18-05-15",54.59
"TRP.TO","19-05-15",54.18
"TRP.TO","20-05-15",53.69
"TRP.TO","21-05-15",54.37
"TRP.TO","22-05-15",54.02
"TRP.TO","25-05-15",53.78
"TRP.TO","26-05-15",53.91
"TRP.TO","27-05-15",54.49
"TRP.TO","28-05-15",54.6
"TRP.TO","29-05-15",53.9
"TRP.TO","01-06-15",53.54
"TRP.TO","02-06-15",53.56
"TRP.TO","03-06-15",52.82
"TRP.TO","04-06-15",51.77
"TRP.TO","05-06-15",51.58
"TRP.TO","08-06-15",50.58
"TRP.TO","09-06-15",50.72
"TRP.TO","10-06-15",52.05
"TRP.TO","11-06-15",51.97
"TRP.TO","12-06-15",51.61
"TRP.TO","15-06-15",51.89
"TRP.TO","16-06-15",51.91
"TRP.TO","17-06-15",52.19
"TRP.TO","18-06-15",51.96
"TRP.TO","19-06-15",51.79
"TRP.TO","22-06-15",52.66
"TRP.TO","23-06-15",53.61
"TRP.TO","24-06-15",54
"TRP.TO","25-06-15",53.64
"TRP.TO","26-06-15",52.01
"TRP.TO","29-06-15",51
"TRP.TO","30-06-15",50.76
"TRP.TO","01-07-15",50.76
"TRP.TO","02-07-15",51
"TRP.TO","03-07-15",50.81
"TRP.TO","06-07-15",50.28
"TRP.TO","07-07-15",50.57
"TRP.TO","08-07-15",49.92
"TRP.TO","09-07-15",49.24
"TRP.TO","10-07-15",49.96
"TRP.TO","13-07-15",50.59
"TRP.TO","14-07-15",50.67
"TRP.TO","15-07-15",51.37
"TRP.TO","16-07-15",52
"TRP.TO","17-07-15",51.93
"TRP.TO","20-07-15",51
"TRP.TO","21-07-15",50.23
"TRP.TO","22-07-15",49.34
"TRP.TO","23-07-15",48.94
"TRP.TO","24-07-15",49.4
"TRP.TO","27-07-15",49.29
"TRP.TO","28-07-15",49.38
"TRP.TO","29-07-15",49.26
"TRP.TO","30-07-15",50.37
"TRP.TO","31-07-15",50.83
"TRP.TO","03-08-15",50.83
"TRP.TO","04-08-15",50.22
"TRP.TO","05-08-15",49.44
"TRP.TO","06-08-15",49.29
"TRP.TO","07-08-15",48.37
"TRP.TO","10-08-15",48.25
"TRP.TO","11-08-15",48.23
"TRP.TO","12-08-15",48.04
"TRP.TO","13-08-15",47.12
"TRP.TO","14-08-15",47.22
"TRP.TO","17-08-15",47.43
"TRP.TO","18-08-15",47.55
"TRP.TO","19-08-15",46.24
"TRP.TO","20-08-15",45.09
"TRP.TO","21-08-15",44.64
"TRP.TO","24-08-15",43.43
"TRP.TO","25-08-15",43.16
"TRP.TO","26-08-15",43.34
"TRP.TO","27-08-15",45.16
"TRP.TO","28-08-15",45.5
"TRP.TO","31-08-15",45.9
"TRP.TO","01-09-15",44.02
"TRP.TO","02-09-15",43.86
"TRP.TO","03-09-15",44.35
"TRP.TO","04-09-15",43.7
"TRP.TO","08-09-15",43.9
"TRP.TO","09-09-15",43.68
"TRP.TO","10-09-15",43.68
"TRP.TO","11-09-15",42.71
"TRP.TO","14-09-15",43.22
"TRP.TO","15-09-15",42.76
"TRP.TO","16-09-15",43.92
"TRP.TO","17-09-15",44.09
"TRP.TO","18-09-15",43.98
"TRP.TO","21-09-15",45.76
"TRP.TO","22-09-15",44.92
"TRP.TO","23-09-15",43.7
"TRP.TO","24-09-15",43.67
"TRP.TO","25-09-15",44.16
"TRP.TO","28-09-15",41.55
"TRP.TO","29-09-15",41.38
"TRP.TO","30-09-15",42.2
"TRP.TO","01-10-15",42.31
"TRP.TO","02-10-15",42.85
"TRP.TO","05-10-15",44.75
"TRP.TO","06-10-15",44.95
"TRP.TO","07-10-15",46.17
"TRP.TO","08-10-15",45.84
"TRP.TO","09-10-15",45.05
"TRP.TO","12-10-15",45.05
"TRP.TO","13-10-15",44.93
"TRP.TO","14-10-15",45.16
"TRP.TO","15-10-15",44.89
"TRP.TO","16-10-15",45.03
"TRP.TO","19-10-15",44.29
"TRP.TO","20-10-15",44.85
"TRP.TO","21-10-15",44.75
"TRP.TO","22-10-15",44.9
"TRP.TO","23-10-15",44.9
"TRP.TO","26-10-15",44.29
"TRP.TO","27-10-15",44.24
"TRP.TO","28-10-15",44.74
"TRP.TO","29-10-15",44.63
"TRP.TO","30-10-15",44
"TRP.TO","02-11-15",44.22
"TRP.TO","03-11-15",44.44
"TRP.TO","04-11-15",45.1
"TRP.TO","05-11-15",45.25
"TRP.TO","06-11-15",43.32
"TRP.TO","09-11-15",43.18
"TRP.TO","10-11-15",42.73
"TRP.TO","11-11-15",42.14
"TRP.TO","12-11-15",41.12
"TRP.TO","13-11-15",41.28
"TRP.TO","16-11-15",42.56
"TRP.TO","17-11-15",42.48
"TRP.TO","18-11-15",43.14
"TRP.TO","19-11-15",43.54
"TRP.TO","20-11-15",43.52
"TRP.TO","23-11-15",42.99
"TRP.TO","24-11-15",43.31
"TRP.TO","25-11-15",42.89
"TRP.TO","26-11-15",42.82
"TRP.TO","27-11-15",42.43
"TRP.TO","30-11-15",42.14
"TRP.TO","01-12-15",43.31
"TRP.TO","02-12-15",42.69
"TRP.TO","03-12-15",41.62
"TRP.TO","04-12-15",41.77
"TRP.TO","07-12-15",41.31
"TRP.TO","08-12-15",41.02
"TRP.TO","09-12-15",43.8
"TRP.TO","10-12-15",44.68
"TRP.TO","11-12-15",44.1
"TRP.TO","14-12-15",46.37
"TRP.TO","15-12-15",47
"TRP.TO","16-12-15",48.17
"TRP.TO","17-12-15",46.56
"TRP.TO","18-12-15",45.73
"TRP.TO","21-12-15",44.67
"TRP.TO","22-12-15",45.25
"TRP.TO","23-12-15",46.92
"TRP.TO","24-12-15",46.72
"TRP.TO","28-12-15",45.96
"TRP.TO","29-12-15",45.96
"TRP.TO","30-12-15",45.24
"TRP.TO","31-12-15",45.19
"TRQ.TO","02-01-15",3.85
"TRQ.TO","05-01-15",3.76
"TRQ.TO","06-01-15",3.68
"TRQ.TO","07-01-15",3.6
"TRQ.TO","08-01-15",3.57
"TRQ.TO","09-01-15",3.58
"TRQ.TO","12-01-15",3.54
"TRQ.TO","13-01-15",3.33
"TRQ.TO","14-01-15",3.25
"TRQ.TO","15-01-15",3.24
"TRQ.TO","16-01-15",3.28
"TRQ.TO","19-01-15",3.31
"TRQ.TO","20-01-15",3.54
"TRQ.TO","21-01-15",3.53
"TRQ.TO","22-01-15",3.58
"TRQ.TO","23-01-15",3.48
"TRQ.TO","26-01-15",3.53
"TRQ.TO","27-01-15",3.72
"TRQ.TO","28-01-15",3.6
"TRQ.TO","29-01-15",3.58
"TRQ.TO","30-01-15",3.69
"TRQ.TO","02-02-15",3.83
"TRQ.TO","03-02-15",4.02
"TRQ.TO","04-02-15",3.85
"TRQ.TO","05-02-15",3.87
"TRQ.TO","06-02-15",3.82
"TRQ.TO","09-02-15",3.86
"TRQ.TO","10-02-15",3.79
"TRQ.TO","11-02-15",3.81
"TRQ.TO","12-02-15",3.83
"TRQ.TO","13-02-15",3.81
"TRQ.TO","17-02-15",3.81
"TRQ.TO","18-02-15",3.84
"TRQ.TO","19-02-15",3.88
"TRQ.TO","20-02-15",3.83
"TRQ.TO","23-02-15",3.75
"TRQ.TO","24-02-15",3.79
"TRQ.TO","25-02-15",3.81
"TRQ.TO","26-02-15",3.88
"TRQ.TO","27-02-15",3.91
"TRQ.TO","02-03-15",3.9
"TRQ.TO","03-03-15",3.86
"TRQ.TO","04-03-15",3.87
"TRQ.TO","05-03-15",3.9
"TRQ.TO","06-03-15",3.96
"TRQ.TO","09-03-15",3.95
"TRQ.TO","10-03-15",3.91
"TRQ.TO","11-03-15",3.9
"TRQ.TO","12-03-15",3.96
"TRQ.TO","13-03-15",3.97
"TRQ.TO","16-03-15",3.87
"TRQ.TO","17-03-15",3.88
"TRQ.TO","18-03-15",3.82
"TRQ.TO","19-03-15",3.76
"TRQ.TO","20-03-15",3.78
"TRQ.TO","23-03-15",3.72
"TRQ.TO","24-03-15",3.85
"TRQ.TO","25-03-15",3.68
"TRQ.TO","26-03-15",3.75
"TRQ.TO","27-03-15",3.79
"TRQ.TO","30-03-15",3.8
"TRQ.TO","31-03-15",3.95
"TRQ.TO","01-04-15",4.04
"TRQ.TO","02-04-15",4.07
"TRQ.TO","06-04-15",4.47
"TRQ.TO","07-04-15",4.42
"TRQ.TO","08-04-15",4.5
"TRQ.TO","09-04-15",4.69
"TRQ.TO","10-04-15",4.76
"TRQ.TO","13-04-15",4.77
"TRQ.TO","14-04-15",4.9
"TRQ.TO","15-04-15",5.04
"TRQ.TO","16-04-15",4.92
"TRQ.TO","17-04-15",4.93
"TRQ.TO","20-04-15",4.88
"TRQ.TO","21-04-15",4.8
"TRQ.TO","22-04-15",4.76
"TRQ.TO","23-04-15",4.69
"TRQ.TO","24-04-15",4.9
"TRQ.TO","27-04-15",5.09
"TRQ.TO","28-04-15",5.08
"TRQ.TO","29-04-15",5.08
"TRQ.TO","30-04-15",5.06
"TRQ.TO","01-05-15",5.17
"TRQ.TO","04-05-15",5.22
"TRQ.TO","05-05-15",5.3
"TRQ.TO","06-05-15",5.26
"TRQ.TO","07-05-15",5.25
"TRQ.TO","08-05-15",5.19
"TRQ.TO","11-05-15",5.15
"TRQ.TO","12-05-15",5.13
"TRQ.TO","13-05-15",5.15
"TRQ.TO","14-05-15",5.2
"TRQ.TO","15-05-15",5.24
"TRQ.TO","18-05-15",5.24
"TRQ.TO","19-05-15",5.5
"TRQ.TO","20-05-15",5.49
"TRQ.TO","21-05-15",5.41
"TRQ.TO","22-05-15",5.41
"TRQ.TO","25-05-15",5.42
"TRQ.TO","26-05-15",5.48
"TRQ.TO","27-05-15",5.49
"TRQ.TO","28-05-15",5.38
"TRQ.TO","29-05-15",5.46
"TRQ.TO","01-06-15",5.45
"TRQ.TO","02-06-15",5.49
"TRQ.TO","03-06-15",5.49
"TRQ.TO","04-06-15",5.48
"TRQ.TO","05-06-15",5.45
"TRQ.TO","08-06-15",5.38
"TRQ.TO","09-06-15",5.3
"TRQ.TO","10-06-15",5.3
"TRQ.TO","11-06-15",5.26
"TRQ.TO","12-06-15",5.15
"TRQ.TO","15-06-15",5.11
"TRQ.TO","16-06-15",4.98
"TRQ.TO","17-06-15",4.87
"TRQ.TO","18-06-15",4.87
"TRQ.TO","19-06-15",4.9
"TRQ.TO","22-06-15",4.92
"TRQ.TO","23-06-15",4.9
"TRQ.TO","24-06-15",4.9
"TRQ.TO","25-06-15",4.81
"TRQ.TO","26-06-15",4.79
"TRQ.TO","29-06-15",4.78
"TRQ.TO","30-06-15",4.75
"TRQ.TO","01-07-15",4.75
"TRQ.TO","02-07-15",4.69
"TRQ.TO","03-07-15",4.77
"TRQ.TO","06-07-15",4.65
"TRQ.TO","07-07-15",4.54
"TRQ.TO","08-07-15",4.47
"TRQ.TO","09-07-15",4.51
"TRQ.TO","10-07-15",4.48
"TRQ.TO","13-07-15",4.61
"TRQ.TO","14-07-15",4.57
"TRQ.TO","15-07-15",4.57
"TRQ.TO","16-07-15",4.57
"TRQ.TO","17-07-15",4.62
"TRQ.TO","20-07-15",4.61
"TRQ.TO","21-07-15",4.6
"TRQ.TO","22-07-15",4.58
"TRQ.TO","23-07-15",4.48
"TRQ.TO","24-07-15",4.46
"TRQ.TO","27-07-15",4.39
"TRQ.TO","28-07-15",4.44
"TRQ.TO","29-07-15",4.46
"TRQ.TO","30-07-15",4.41
"TRQ.TO","31-07-15",4.45
"TRQ.TO","03-08-15",4.45
"TRQ.TO","04-08-15",4.41
"TRQ.TO","05-08-15",4.24
"TRQ.TO","06-08-15",4.31
"TRQ.TO","07-08-15",4.31
"TRQ.TO","10-08-15",4.4
"TRQ.TO","11-08-15",4.35
"TRQ.TO","12-08-15",4.35
"TRQ.TO","13-08-15",4.28
"TRQ.TO","14-08-15",4.23
"TRQ.TO","17-08-15",4.23
"TRQ.TO","18-08-15",4.07
"TRQ.TO","19-08-15",3.99
"TRQ.TO","20-08-15",4.05
"TRQ.TO","21-08-15",3.98
"TRQ.TO","24-08-15",3.81
"TRQ.TO","25-08-15",3.87
"TRQ.TO","26-08-15",3.79
"TRQ.TO","27-08-15",3.97
"TRQ.TO","28-08-15",3.96
"TRQ.TO","31-08-15",3.94
"TRQ.TO","01-09-15",3.82
"TRQ.TO","02-09-15",3.82
"TRQ.TO","03-09-15",3.91
"TRQ.TO","04-09-15",3.79
"TRQ.TO","08-09-15",3.93
"TRQ.TO","09-09-15",3.89
"TRQ.TO","10-09-15",3.92
"TRQ.TO","11-09-15",3.98
"TRQ.TO","14-09-15",3.93
"TRQ.TO","15-09-15",3.97
"TRQ.TO","16-09-15",3.96
"TRQ.TO","17-09-15",3.95
"TRQ.TO","18-09-15",3.93
"TRQ.TO","21-09-15",3.81
"TRQ.TO","22-09-15",3.83
"TRQ.TO","23-09-15",3.64
"TRQ.TO","24-09-15",3.55
"TRQ.TO","25-09-15",3.56
"TRQ.TO","28-09-15",3.32
"TRQ.TO","29-09-15",3.31
"TRQ.TO","30-09-15",3.41
"TRQ.TO","01-10-15",3.27
"TRQ.TO","02-10-15",3.48
"TRQ.TO","05-10-15",3.61
"TRQ.TO","06-10-15",3.74
"TRQ.TO","07-10-15",3.83
"TRQ.TO","08-10-15",3.89
"TRQ.TO","09-10-15",3.9
"TRQ.TO","12-10-15",3.9
"TRQ.TO","13-10-15",3.82
"TRQ.TO","14-10-15",3.99
"TRQ.TO","15-10-15",3.9
"TRQ.TO","16-10-15",3.78
"TRQ.TO","19-10-15",3.75
"TRQ.TO","20-10-15",3.81
"TRQ.TO","21-10-15",3.9
"TRQ.TO","22-10-15",3.87
"TRQ.TO","23-10-15",3.99
"TRQ.TO","26-10-15",3.91
"TRQ.TO","27-10-15",3.74
"TRQ.TO","28-10-15",3.75
"TRQ.TO","29-10-15",3.47
"TRQ.TO","30-10-15",3.54
"TRQ.TO","02-11-15",3.7
"TRQ.TO","03-11-15",3.82
"TRQ.TO","04-11-15",3.82
"TRQ.TO","05-11-15",3.74
"TRQ.TO","06-11-15",3.81
"TRQ.TO","09-11-15",3.77
"TRQ.TO","10-11-15",3.81
"TRQ.TO","11-11-15",3.63
"TRQ.TO","12-11-15",3.64
"TRQ.TO","13-11-15",3.6
"TRQ.TO","16-11-15",3.66
"TRQ.TO","17-11-15",3.51
"TRQ.TO","18-11-15",3.63
"TRQ.TO","19-11-15",3.58
"TRQ.TO","20-11-15",3.6
"TRQ.TO","23-11-15",3.53
"TRQ.TO","24-11-15",3.49
"TRQ.TO","25-11-15",3.54
"TRQ.TO","26-11-15",3.59
"TRQ.TO","27-11-15",3.56
"TRQ.TO","30-11-15",3.52
"TRQ.TO","01-12-15",3.41
"TRQ.TO","02-12-15",3.43
"TRQ.TO","03-12-15",3.43
"TRQ.TO","04-12-15",3.45
"TRQ.TO","07-12-15",3.35
"TRQ.TO","08-12-15",3.3
"TRQ.TO","09-12-15",3.35
"TRQ.TO","10-12-15",3.39
"TRQ.TO","11-12-15",3.48
"TRQ.TO","14-12-15",3.26
"TRQ.TO","15-12-15",3.26
"TRQ.TO","16-12-15",3.29
"TRQ.TO","17-12-15",3.25
"TRQ.TO","18-12-15",3.26
"TRQ.TO","21-12-15",3.37
"TRQ.TO","22-12-15",3.49
"TRQ.TO","23-12-15",3.63
"TRQ.TO","24-12-15",3.55
"TRQ.TO","28-12-15",3.53
"TRQ.TO","29-12-15",3.53
"TRQ.TO","30-12-15",3.5
"TRQ.TO","31-12-15",3.51
"TRZ.TO","16-11-15",7.43
"TRZ.TO","17-11-15",7.24
"TRZ.TO","18-11-15",7.38
"TRZ.TO","19-11-15",7.24
"TRZ.TO","20-11-15",7.27
"TRZ.TO","23-11-15",7.03
"TRZ.TO","24-11-15",6.94
"TRZ.TO","25-11-15",6.78
"TRZ.TO","26-11-15",6.51
"TRZ.TO","27-11-15",6.44
"TRZ.TO","30-11-15",6.4
"TRZ.TO","01-12-15",6.41
"TRZ.TO","02-12-15",6.09
"TRZ.TO","03-12-15",5.89
"TRZ.TO","04-12-15",5.98
"TRZ.TO","07-12-15",6.13
"TRZ.TO","08-12-15",5.88
"TRZ.TO","09-12-15",5.97
"TRZ.TO","10-12-15",7.18
"TRZ.TO","11-12-15",7.45
"TRZ.TO","14-12-15",7.44
"TRZ.TO","15-12-15",7.11
"TRZ.TO","16-12-15",7.25
"TRZ.TO","17-12-15",7.48
"TRZ.TO","18-12-15",7.5
"TRZ.TO","21-12-15",7.68
"TRZ.TO","22-12-15",7.45
"TRZ.TO","23-12-15",7.23
"TRZ.TO","24-12-15",7.25
"TRZ.TO","28-12-15",7.49
"TRZ.TO","29-12-15",7.49
"TRZ.TO","30-12-15",7.35
"TRZ.TO","31-12-15",7.35
"TVE.TO","02-01-15",3.33
"TVE.TO","05-01-15",3.16
"TVE.TO","06-01-15",3.15
"TVE.TO","07-01-15",3.12
"TVE.TO","08-01-15",3.1
"TVE.TO","09-01-15",3.05
"TVE.TO","12-01-15",2.88
"TVE.TO","13-01-15",2.88
"TVE.TO","14-01-15",2.94
"TVE.TO","15-01-15",2.87
"TVE.TO","16-01-15",3.1
"TVE.TO","19-01-15",3.12
"TVE.TO","20-01-15",2.99
"TVE.TO","21-01-15",3.11
"TVE.TO","22-01-15",3.3
"TVE.TO","23-01-15",3.37
"TVE.TO","26-01-15",3.55
"TVE.TO","27-01-15",3.6
"TVE.TO","28-01-15",3.48
"TVE.TO","29-01-15",3.38
"TVE.TO","30-01-15",3.57
"TVE.TO","02-02-15",3.79
"TVE.TO","03-02-15",3.94
"TVE.TO","04-02-15",3.69
"TVE.TO","05-02-15",3.78
"TVE.TO","06-02-15",3.79
"TVE.TO","09-02-15",3.85
"TVE.TO","10-02-15",3.78
"TVE.TO","11-02-15",3.71
"TVE.TO","12-02-15",3.86
"TVE.TO","13-02-15",4.02
"TVE.TO","17-02-15",4.1
"TVE.TO","18-02-15",4.08
"TVE.TO","19-02-15",4.11
"TVE.TO","20-02-15",4.24
"TVE.TO","23-02-15",4.25
"TVE.TO","24-02-15",4.25
"TVE.TO","25-02-15",4.4
"TVE.TO","26-02-15",4.35
"TVE.TO","27-02-15",4.26
"TVE.TO","02-03-15",4.1
"TVE.TO","03-03-15",4.3
"TVE.TO","04-03-15",4.38
"TVE.TO","05-03-15",4.2
"TVE.TO","06-03-15",4.14
"TVE.TO","09-03-15",4.24
"TVE.TO","10-03-15",3.99
"TVE.TO","11-03-15",4.14
"TVE.TO","12-03-15",4.05
"TVE.TO","13-03-15",3.8
"TVE.TO","16-03-15",3.7
"TVE.TO","17-03-15",3.69
"TVE.TO","18-03-15",4
"TVE.TO","19-03-15",3.93
"TVE.TO","20-03-15",3.95
"TVE.TO","23-03-15",3.96
"TVE.TO","24-03-15",3.99
"TVE.TO","25-03-15",4.07
"TVE.TO","26-03-15",3.99
"TVE.TO","27-03-15",3.96
"TVE.TO","30-03-15",4.03
"TVE.TO","31-03-15",4.14
"TVE.TO","01-04-15",4.18
"TVE.TO","02-04-15",4.16
"TVE.TO","06-04-15",4.29
"TVE.TO","07-04-15",4.37
"TVE.TO","08-04-15",4.36
"TVE.TO","09-04-15",4.35
